code,title,timing,scope,severity,score,invasive,taxonid_iucn
8.1,Invasive non-native/alien species/diseases (Vulpes vulpes),Ongoing,,,Low Impact: 3,Vulpes vulpes,14222
8.1.2,Named species (Felis catus),Ongoing,,,Low Impact: 3,Felis catus,14222
8.1.2,Named species (Vulpes vulpes),Ongoing,,,Low Impact: 3,Vulpes vulpes,14222
8.2,Problematic native species/diseases (Accipiter fasciatus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Accipiter fasciatus,14222
8.2,Problematic native species/diseases (Aquila audax),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Aquila audax,14222
8.2,Problematic native species/diseases (Falco berigora),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Falco berigora,14222
8.2,Problematic native species/diseases (Hieraaetus morphnoides),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Hieraaetus morphnoides,14222
8.2,Problematic native species/diseases (Morelia spilota),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Morelia spilota,14222
8.2,Problematic native species/diseases (Varanus rosenbergi),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Varanus rosenbergi,14222
8.2.2,Named species (Accipiter fasciatus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Accipiter fasciatus,14222
8.2.2,Named species (Aquila audax),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Aquila audax,14222
8.2.2,Named species (Falco berigora),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Falco berigora,14222
8.2.2,Named species (Hieraaetus morphnoides),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Hieraaetus morphnoides,14222
8.2.2,Named species (Morelia spilota),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Morelia spilota,14222
8.2.2,Named species (Varanus rosenbergi),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Varanus rosenbergi,14222
2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,,,22701795
2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),Rapid Declines,,,22701795
2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,,,22701795
2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,,,22701795
5.3,Logging & wood harvesting,Ongoing,Majority (50-90%),Rapid Declines,,,22701795
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Rapid Declines,,,22701795
7.1,Fire & fire suppression,Ongoing,Majority (50-90%),"Slow, Significant Declines",,,22701795
7.1.1,Increase in fire frequency/intensity,Ongoing,Majority (50-90%),"Slow, Significant Declines",,,22701795
11.2,Droughts,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,196109
7.2,Dams & water management/use,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,196109
7.2.9,Small dams,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,196109
9.1,Domestic & urban waste water,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,196109
9.1,Domestic & urban waste water,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,196109
9.1.1,Sewage,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,196109
9.1.2,Run-off,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,196109
9.2,Industrial & military effluents,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,196109
9.2.2,Seepage from mining,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,196109
9.3,Agricultural & forestry effluents,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,196109
9.3.1,Nutrient loads,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,196109
9.3.2,"Soil erosion, sedimentation",Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,196109
9.3.3,Herbicides and pesticides,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,196109
2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,172530
2.1,Annual & perennial non-timber crops,"Past, Unlikely to Return",Minority (<50%),Rapid Declines,Past Impact,,172530
2.1.2,Small-holder farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,172530
2.1.3,Agro-industry farming,"Past, Unlikely to Return",Minority (<50%),Rapid Declines,Past Impact,,172530
3.2,Mining & quarrying,Future,Unknown,Unknown,Unknown,,172530
5.3,Logging & wood harvesting,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,172530
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,172530
8.1,Invasive non-native/alien species/diseases (Unspecified Pinus),Ongoing,Majority (50-90%),Unknown,Unknown,Unspecified Pinus,172530
8.1.2,Named species (Unspecified Pinus),Ongoing,Majority (50-90%),Unknown,Unknown,Unspecified Pinus,172530
2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,133837440
2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,133837440
4.1,Roads & railroads,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,133837440
5.1,Hunting & trapping terrestrial animals,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,133837440
5.1.3,Persecution/control,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,133837440
1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,,202848
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,202848
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,202848
5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,,202848
5.1.3,Persecution/control,Ongoing,Unknown,Unknown,Unknown,,202848
1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,,125987809
5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,125987809
5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,125987809
8.1,Invasive non-native/alien species/diseases (Clarias gariepinus),Ongoing,Unknown,Very Rapid Declines,Unknown,Clarias gariepinus,125987809
8.1,Invasive non-native/alien species/diseases (Cyprinus carpio),Ongoing,Unknown,Unknown,Unknown,Cyprinus carpio,125987809
8.1,Invasive non-native/alien species/diseases (Oreochromis aureus),Ongoing,,,Low Impact: 3,Oreochromis aureus,125987809
8.1,Invasive non-native/alien species/diseases (Poecilia reticulata),Ongoing,Unknown,Unknown,Unknown,Poecilia reticulata,125987809
8.1.2,Named species (Clarias gariepinus),Ongoing,Unknown,Very Rapid Declines,Unknown,Clarias gariepinus,125987809
8.1.2,Named species (Cyprinus carpio),Ongoing,Unknown,Unknown,Unknown,Cyprinus carpio,125987809
8.1.2,Named species (Oreochromis aureus),Ongoing,,,Low Impact: 3,Oreochromis aureus,125987809
8.1.2,Named species (Poecilia reticulata),Ongoing,Unknown,Unknown,Unknown,Poecilia reticulata,125987809
9.3,Agricultural & forestry effluents,Ongoing,Unknown,Unknown,Unknown,,125987809
9.3.2,"Soil erosion, sedimentation",Ongoing,Unknown,Unknown,Unknown,,125987809
2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,51187225
2.3.1,Nomadic grazing,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,51187225
5.1,Hunting & trapping terrestrial animals,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,51187225
5.1.1,Intentional use (species is the target),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,51187225
2.3,Livestock farming & ranching,Ongoing,Unknown,Unknown,Unknown,,109480565
2.3.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,109480565
5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,,109480565
5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,,109480565
7.1,Fire & fire suppression,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,109480565
7.1.3,Trend Unknown/Unrecorded,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,109480565
8.1,Invasive non-native/alien species/diseases,Ongoing,Majority (50-90%),Unknown,Unknown,,109480565
8.1,Invasive non-native/alien species/diseases (Araucaria cunninghamii),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Araucaria cunninghamii,109480565
8.1,Invasive non-native/alien species/diseases (Ardisia crenata),Ongoing,Minority (<50%),Unknown,Unknown,Ardisia crenata,109480565
8.1,Invasive non-native/alien species/diseases (Dolichandra unguis-cati),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,Dolichandra unguis-cati,109480565
8.1,Invasive non-native/alien species/diseases (Felis catus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Felis catus,109480565
8.1,Invasive non-native/alien species/diseases (Lantana camara),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Lantana camara,109480565
8.1,Invasive non-native/alien species/diseases (Sus domesticus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Sus domesticus,109480565
8.1,Invasive non-native/alien species/diseases (Unspecified Sporobolus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Unspecified Sporobolus,109480565
8.1.1,Unspecified species,Ongoing,Majority (50-90%),Unknown,Unknown,,109480565
8.1.2,Named species (Araucaria cunninghamii),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Araucaria cunninghamii,109480565
8.1.2,Named species (Ardisia crenata),Ongoing,Minority (<50%),Unknown,Unknown,Ardisia crenata,109480565
8.1.2,Named species (Dolichandra unguis-cati),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,Dolichandra unguis-cati,109480565
8.1.2,Named species (Felis catus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Felis catus,109480565
8.1.2,Named species (Lantana camara),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Lantana camara,109480565
8.1.2,Named species (Sus domesticus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Sus domesticus,109480565
8.1.2,Named species (Unspecified Sporobolus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Unspecified Sporobolus,109480565
8.2,Problematic native species/diseases,Future,Unknown,Unknown,Unknown,,109480565
8.2,Problematic native species/diseases,Ongoing,Unknown,Unknown,Unknown,,109480565
8.2.1,Unspecified species,Future,Unknown,Unknown,Unknown,,109480565
11.2,Droughts,Ongoing,,,Low Impact: 3,,14320
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,14320
2.1.3,Agro-industry farming,Ongoing,,,Low Impact: 3,,14320
7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,,14320
7.2.11,Dams (size unknown),Ongoing,,,Low Impact: 3,,14320
7.2.2,Abstraction of surface water (commercial use),Ongoing,,,Low Impact: 3,,14320
8.1,Invasive non-native/alien species/diseases (Gambusia holbrooki),Ongoing,,,Low Impact: 3,Gambusia holbrooki,14320
8.1,Invasive non-native/alien species/diseases (Oncorhynchus mykiss),Ongoing,,,Low Impact: 3,Oncorhynchus mykiss,14320
8.1.2,Named species (Gambusia holbrooki),Ongoing,,,Low Impact: 3,Gambusia holbrooki,14320
8.1.2,Named species (Oncorhynchus mykiss),Ongoing,,,Low Impact: 3,Oncorhynchus mykiss,14320
8.2,Problematic native species/diseases,Ongoing,,,Low Impact: 3,,14320
8.2.1,Unspecified species,Ongoing,,,Low Impact: 3,,14320
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,182033
5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,182033
1.1,Housing & urban areas,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,39301
11.1,Habitat shifting & alteration,Ongoing,,,Low Impact: 3,,39301
11.2,Droughts,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,39301
2.2,Wood & pulp plantations,Ongoing,,,Low Impact: 3,,39301
2.2.2,Agro-industry plantations,Ongoing,,,Low Impact: 3,,39301
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,39301
2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,,,Low Impact: 3,,39301
7.2,Dams & water management/use,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,39301
7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,,39301
7.2.11,Dams (size unknown),Ongoing,,,Low Impact: 3,,39301
7.2.3,Abstraction of surface water (agricultural use),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,39301
8.1,Invasive non-native/alien species/diseases (Cyprinus carpio),Ongoing,,,Low Impact: 3,Cyprinus carpio,39301
8.1,Invasive non-native/alien species/diseases (Gambusia holbrooki),Ongoing,,,Low Impact: 3,Gambusia holbrooki,39301
8.1,Invasive non-native/alien species/diseases (Oncorhynchus mykiss),Ongoing,,,Low Impact: 3,Oncorhynchus mykiss,39301
8.1,Invasive non-native/alien species/diseases (Perca fluviatilis),Ongoing,,,Low Impact: 3,Perca fluviatilis,39301
8.1,Invasive non-native/alien species/diseases (Salmo trutta),Ongoing,,,Low Impact: 3,Salmo trutta,39301
8.1.2,Named species (Cyprinus carpio),Ongoing,,,Low Impact: 3,Cyprinus carpio,39301
8.1.2,Named species (Gambusia holbrooki),Ongoing,,,Low Impact: 3,Gambusia holbrooki,39301
8.1.2,Named species (Oncorhynchus mykiss),Ongoing,,,Low Impact: 3,Oncorhynchus mykiss,39301
8.1.2,Named species (Perca fluviatilis),Ongoing,,,Low Impact: 3,Perca fluviatilis,39301
8.1.2,Named species (Salmo trutta),Ongoing,,,Low Impact: 3,Salmo trutta,39301
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,39301
9.3.2,"Soil erosion, sedimentation",Ongoing,,,Low Impact: 3,,39301
1.1,Housing & urban areas,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,14321
11.2,Droughts,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,14321
1.2,Commercial & industrial areas,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,14321
2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,14321
2.1.2,Small-holder farming,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,14321
2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,14321
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,14321
8.4,Problematic species/disease of unknown origin (Gambusia holbrooki),Ongoing,,,Low Impact: 3,Gambusia holbrooki,14321
8.4.2,Named species (Gambusia holbrooki),Ongoing,,,Low Impact: 3,Gambusia holbrooki,14321
9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,,14321
9.1.2,Run-off,Ongoing,,,Low Impact: 3,,14321
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,14321
9.3.2,"Soil erosion, sedimentation",Ongoing,,,Low Impact: 3,,14321
11.1,Habitat shifting & alteration,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,122906197
2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,122906197
2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,122906197
2.2,Wood & pulp plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,122906197
2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,122906197
2.3,Livestock farming & ranching,"Past, Unlikely to Return",Minority (<50%),Negligible declines,Past Impact,,122906197
2.3.3,"Agro-industry grazing, ranching or farming","Past, Unlikely to Return",Minority (<50%),Negligible declines,Past Impact,,122906197
7.1,Fire & fire suppression,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,122906197
7.1.1,Increase in fire frequency/intensity,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,122906197
7.2,Dams & water management/use,Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,,122906197
7.2.3,Abstraction of surface water (agricultural use),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,,122906197
7.2.9,Small dams,Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,,122906197
9.3,Agricultural & forestry effluents,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,122906197
9.3,Agricultural & forestry effluents,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,122906197
9.3.1,Nutrient loads,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,122906197
9.3.2,"Soil erosion, sedimentation",Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,122906197
11.1,Habitat shifting & alteration,Ongoing,,,Low Impact: 3,,14322
11.2,Droughts,Ongoing,,,Low Impact: 3,,14322
2.2,Wood & pulp plantations,Ongoing,,,Low Impact: 3,,14322
2.2.2,Agro-industry plantations,Ongoing,,,Low Impact: 3,,14322
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,14322
2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,,,Low Impact: 3,,14322
7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,,14322
7.2.11,Dams (size unknown),Ongoing,,,Low Impact: 3,,14322
7.2.3,Abstraction of surface water (agricultural use),Ongoing,,,Low Impact: 3,,14322
7.2.7,Abstraction of ground water (agricultural use),Ongoing,,,Low Impact: 3,,14322
8.1,Invasive non-native/alien species/diseases (Cyprinus carpio),Ongoing,,,Low Impact: 3,Cyprinus carpio,14322
8.1,Invasive non-native/alien species/diseases (Gambusia holbrooki),Ongoing,,,Low Impact: 3,Gambusia holbrooki,14322
8.1,Invasive non-native/alien species/diseases (Oncorhynchus mykiss),Ongoing,,,Low Impact: 3,Oncorhynchus mykiss,14322
8.1,Invasive non-native/alien species/diseases (Perca fluviatilis),Ongoing,,,Low Impact: 3,Perca fluviatilis,14322
8.1,Invasive non-native/alien species/diseases (Salmo trutta),Ongoing,,,Low Impact: 3,Salmo trutta,14322
8.1.2,Named species (Cyprinus carpio),Ongoing,,,Low Impact: 3,Cyprinus carpio,14322
8.1.2,Named species (Gambusia holbrooki),Ongoing,,,Low Impact: 3,Gambusia holbrooki,14322
8.1.2,Named species (Oncorhynchus mykiss),Ongoing,,,Low Impact: 3,Oncorhynchus mykiss,14322
8.1.2,Named species (Perca fluviatilis),Ongoing,,,Low Impact: 3,Perca fluviatilis,14322
8.1.2,Named species (Salmo trutta),Ongoing,,,Low Impact: 3,Salmo trutta,14322
10.3,Avalanches/landslides,Ongoing,,,Low Impact: 3,,54616
4.1,Roads & railroads,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,,54616
5.3,Logging & wood harvesting,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,54616
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,54616
8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,Batrachochytrium dendrobatidis,54616
8.1.2,Named species (Batrachochytrium dendrobatidis),Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,Batrachochytrium dendrobatidis,54616
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,58391
11.1,Habitat shifting & alteration,Ongoing,,,Low Impact: 3,,58391
11.2,Droughts,Ongoing,,,Low Impact: 3,,58391
1.3,Tourism & recreation areas,Ongoing,,,Low Impact: 3,,58391
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,58391
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,58391
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,58391
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,58391
6.1,Recreational activities,Ongoing,,,Low Impact: 3,,58391
7.1,Fire & fire suppression,Ongoing,,,Low Impact: 3,,58391
7.1.1,Increase in fire frequency/intensity,Ongoing,,,Low Impact: 3,,58391
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,58391
9.3.3,Herbicides and pesticides,Ongoing,,,Low Impact: 3,,58391
2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,,135839
2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,,135839
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,135839
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,135839
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,135839
7.1,Fire & fire suppression,Ongoing,,,Low Impact: 3,,135839
7.1.1,Increase in fire frequency/intensity,Ongoing,,,Low Impact: 3,,135839
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,135839
9.3.3,Herbicides and pesticides,Ongoing,,,Low Impact: 3,,135839
3.2,Mining & quarrying,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,,122899622
7.1,Fire & fire suppression,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,,122899622
7.1.1,Increase in fire frequency/intensity,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,,122899622
8.1,Invasive non-native/alien species/diseases (Rusa timorensis),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Rusa timorensis,122899622
8.1,Invasive non-native/alien species/diseases (Sus domesticus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Sus domesticus,122899622
8.1.2,Named species (Rusa timorensis),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Rusa timorensis,122899622
8.1.2,Named species (Sus domesticus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Sus domesticus,122899622
3.2,Mining & quarrying,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,,176146
7.1,Fire & fire suppression,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,176146
7.1.1,Increase in fire frequency/intensity,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,176146
8.1,Invasive non-native/alien species/diseases (Rusa timorensis),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Rusa timorensis,176146
8.1,Invasive non-native/alien species/diseases (Sus domesticus),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Sus domesticus,176146
8.1.2,Named species (Rusa timorensis),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Rusa timorensis,176146
8.1.2,Named species (Sus domesticus),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Sus domesticus,176146
5.3,Logging & wood harvesting,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,176176
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,176176
7.1,Fire & fire suppression,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,176176
7.1.1,Increase in fire frequency/intensity,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,176176
8.1,Invasive non-native/alien species/diseases,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,176176
8.1,Invasive non-native/alien species/diseases (Rusa timorensis),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Rusa timorensis,176176
8.1,Invasive non-native/alien species/diseases (Sus domesticus),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Sus domesticus,176176
8.1,Invasive non-native/alien species/diseases (Unspecified Rattus),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Unspecified Rattus,176176
8.1,Invasive non-native/alien species/diseases (Wasmannia auropunctata),Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,Wasmannia auropunctata,176176
8.1.1,Unspecified species,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,176176
8.1.2,Named species (Rusa timorensis),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Rusa timorensis,176176
8.1.2,Named species (Sus domesticus),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Sus domesticus,176176
8.1.2,Named species (Unspecified Rattus),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Unspecified Rattus,176176
8.1.2,Named species (Wasmannia auropunctata),Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,Wasmannia auropunctata,176176
7.1,Fire & fire suppression,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,176169
7.1.1,Increase in fire frequency/intensity,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,176169
8.1,Invasive non-native/alien species/diseases (Rattus rattus),Ongoing,,,Low Impact: 3,Rattus rattus,176169
8.1,Invasive non-native/alien species/diseases (Rusa timorensis),Ongoing,,,Low Impact: 3,Rusa timorensis,176169
8.1,Invasive non-native/alien species/diseases (Sus domesticus),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,Sus domesticus,176169
8.1,Invasive non-native/alien species/diseases (Wasmannia auropunctata),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Wasmannia auropunctata,176169
8.1.2,Named species (Rattus rattus),Ongoing,,,Low Impact: 3,Rattus rattus,176169
8.1.2,Named species (Rusa timorensis),Ongoing,,,Low Impact: 3,Rusa timorensis,176169
8.1.2,Named species (Sus domesticus),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,Sus domesticus,176169
8.1.2,Named species (Wasmannia auropunctata),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Wasmannia auropunctata,176169
7.1,Fire & fire suppression,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,176142
7.1.1,Increase in fire frequency/intensity,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,176142
8.1,Invasive non-native/alien species/diseases (Rusa timorensis),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Rusa timorensis,176142
8.1,Invasive non-native/alien species/diseases (Sus domesticus),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Sus domesticus,176142
8.1,Invasive non-native/alien species/diseases (Wasmannia auropunctata),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Wasmannia auropunctata,176142
8.1.2,Named species (Rusa timorensis),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Rusa timorensis,176142
8.1.2,Named species (Sus domesticus),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Sus domesticus,176142
8.1.2,Named species (Wasmannia auropunctata),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,Wasmannia auropunctata,176142
2.4,Marine & freshwater aquaculture,Ongoing,,,Low Impact: 3,,182825
2.4.3,Scale Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,182825
