code,title,timing,scope,severity,score,invasive,taxonid_iucn
2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,,54563
2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,,54563
2.1.3,Agro-industry farming,Ongoing,,,Low Impact: 3,,54563
2.2,Wood & pulp plantations,Ongoing,,,Low Impact: 3,,54563
2.2.1,Small-holder plantations,Ongoing,,,Low Impact: 3,,54563
2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,,54563
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,,54563
2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,,,Low Impact: 3,,54563
4.1,Roads & railroads,Ongoing,,,Low Impact: 3,,54563
5.1,Hunting & trapping terrestrial animals,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,54563
5.1.1,Intentional use (species is the target),Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,54563
8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,Batrachochytrium dendrobatidis,54563
8.1.2,Named species (Batrachochytrium dendrobatidis),Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,Batrachochytrium dendrobatidis,54563
9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,,54563
9.1.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,54563
9.2,Industrial & military effluents,Ongoing,,,Low Impact: 3,,54563
9.2.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,54563
9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,,54563
9.3.2,"Soil erosion, sedimentation",Ongoing,,,Low Impact: 3,,54563
9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,54563
8.1,Invasive non-native/alien species/diseases (Oreochromis niloticus),Ongoing,,,Low Impact: 3,Oreochromis niloticus,169392
8.1.2,Named species (Oreochromis niloticus),Ongoing,,,Low Impact: 3,Oreochromis niloticus,169392
8.3,Introduced genetic material,Ongoing,,,Low Impact: 3,,169392
2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Unknown,Unknown,,44980158
2.1.2,Small-holder farming,Ongoing,Whole (>90%),Unknown,Unknown,,44980158
5.1,Hunting & trapping terrestrial animals,Future,Unknown,Unknown,Unknown,,44980158
5.1.1,Intentional use (species is the target),Future,Unknown,Unknown,Unknown,,44980158
5.3,Logging & wood harvesting,Ongoing,Whole (>90%),Unknown,Unknown,,44980158
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,,44980158
10.1,Volcanoes,Future,Whole (>90%),Very Rapid Declines,Medium Impact: 7,,97180194
11.1,Habitat shifting & alteration,Future,Whole (>90%),"Slow, Significant Declines",Low Impact: 5,,97180194
11.2,Droughts,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,97180194
2.2,Wood & pulp plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,97180194
2.2.1,Small-holder plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,97180194
8.1,Invasive non-native/alien species/diseases (Hedychium gardnerianum),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Hedychium gardnerianum,97180194
8.1.2,Named species (Hedychium gardnerianum),Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,Hedychium gardnerianum,97180194
10.1,Volcanoes,Future,Whole (>90%),Very Rapid Declines,Medium Impact: 7,,97633244
11.1,Habitat shifting & alteration,Future,Whole (>90%),"Slow, Significant Declines",Low Impact: 5,,97633244
11.2,Droughts,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,97633244
2.2,Wood & pulp plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,97633244
2.2.1,Small-holder plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,97633244
8.1,Invasive non-native/alien species/diseases (Hedychium gardnerianum),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Hedychium gardnerianum,97633244
8.1,Invasive non-native/alien species/diseases (Hydrangea macrophylla),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Hydrangea macrophylla,97633244
8.1,Invasive non-native/alien species/diseases (Pittosporum undulatum),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Pittosporum undulatum,97633244
8.1.2,Named species (Hedychium gardnerianum),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Hedychium gardnerianum,97633244
8.1.2,Named species (Hydrangea macrophylla),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Hydrangea macrophylla,97633244
8.1.2,Named species (Pittosporum undulatum),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,Pittosporum undulatum,97633244
10.1,Volcanoes,Future,Whole (>90%),Very Rapid Declines,Medium Impact: 7,,97295365
11.1,Habitat shifting & alteration,Future,Whole (>90%),"Slow, Significant Declines",Low Impact: 5,,97295365
2.2,Wood & pulp plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,97295365
2.2.1,Small-holder plantations,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,97295365
8.2,Problematic native species/diseases (Hedychium gardnerianum),Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,Hedychium gardnerianum,97295365
8.2.2,Named species (Hedychium gardnerianum),Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,Hedychium gardnerianum,97295365
10.3,Avalanches/landslides,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,107353425
11.1,Habitat shifting & alteration,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,107353425
11.2,Droughts,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,107353425
2.3,Livestock farming & ranching,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,107353425
2.3.1,Nomadic grazing,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,107353425
8.1,Invasive non-native/alien species/diseases (Mus musculus),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Mus musculus,107353425
8.1,Invasive non-native/alien species/diseases (Unspecified CARABIDAE),Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,Unspecified CARABIDAE,107353425
8.1.2,Named species (Mus musculus),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Mus musculus,107353425
8.1.2,Named species (Unspecified CARABIDAE),Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,Unspecified CARABIDAE,107353425
1.1,Housing & urban areas,"Past, Unlikely to Return",Whole (>90%),Unknown,Past Impact,,6739
4.1,Roads & railroads,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,171139
7.1,Fire & fire suppression,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,171139
7.1.1,Increase in fire frequency/intensity,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,171139
1.3,Tourism & recreation areas,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,6735
7.1,Fire & fire suppression,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,6735
7.1.1,Increase in fire frequency/intensity,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,6735
5.3,Logging & wood harvesting,"Past, Unlikely to Return",Whole (>90%),Rapid Declines,Past Impact,,171057
5.3.4,Unintentional effects: (large scale) [harvest],"Past, Unlikely to Return",Whole (>90%),Rapid Declines,Past Impact,,171057
1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,,55915
11.2,Droughts,Ongoing,,,Low Impact: 3,,55915
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,55915
2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,,55915
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,55915
5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,,55915
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,,55915
8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Ongoing,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis,55915
8.1.2,Named species (Batrachochytrium dendrobatidis),Ongoing,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis,55915
9.3,Agricultural & forestry effluents,Ongoing,Unknown,Unknown,Unknown,,55915
9.3.2,"Soil erosion, sedimentation",Ongoing,Unknown,Unknown,Unknown,,55915
9.3.4,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,55915
5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,44575
5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,44575
5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,44575
2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Unknown,Unknown,,22735460
2.1.2,Small-holder farming,Ongoing,Majority (50-90%),Unknown,Unknown,,22735460
2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Unknown,Unknown,,22735460
2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),Unknown,Unknown,,22735460
8.1,Invasive non-native/alien species/diseases (Molothrus bonariensis),Unknown,Unknown,Unknown,Unknown,Molothrus bonariensis,22735460
8.1.2,Named species (Molothrus bonariensis),Unknown,Unknown,Unknown,Unknown,Molothrus bonariensis,22735460
2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,56326
2.1.2,Small-holder farming,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,,56326
6.2,"War, civil unrest & military exercises","Past, Unlikely to Return",Whole (>90%),"Slow, Significant Declines",Past Impact,,56326
1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,,46104013
1.2,Commercial & industrial areas,Ongoing,Unknown,Unknown,Unknown,,46104013
1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,,46104013
4.1,Roads & railroads,Ongoing,Unknown,Unknown,Unknown,,46104013
5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),Unknown,Unknown,,46104013
5.4,Fishing & harvesting aquatic resources,Ongoing,Unknown,Unknown,Unknown,,46104013
5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,,46104013
5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,,46104013
8.1,Invasive non-native/alien species/diseases (Clarias gariepinus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Clarias gariepinus,46104013
8.1,Invasive non-native/alien species/diseases (Ctenopharyngodon idella),Ongoing,Unknown,Unknown,Unknown,Ctenopharyngodon idella,46104013
8.1,Invasive non-native/alien species/diseases (Cyprinus carpio),Ongoing,Unknown,Unknown,Unknown,Cyprinus carpio,46104013
8.1,Invasive non-native/alien species/diseases (Hypophthalmichthys molitrix),Ongoing,Unknown,Unknown,Unknown,Hypophthalmichthys molitrix,46104013
8.1,Invasive non-native/alien species/diseases (Hypophthalmichthys nobilis),Ongoing,Unknown,Unknown,Unknown,Hypophthalmichthys nobilis,46104013
8.1,Invasive non-native/alien species/diseases (Micropterus salmoides),Ongoing,Majority (50-90%),Unknown,Unknown,Micropterus salmoides,46104013
8.1,Invasive non-native/alien species/diseases (Oreochromis aureus),Ongoing,Unknown,Unknown,Unknown,Oreochromis aureus,46104013
8.1,Invasive non-native/alien species/diseases (Oreochromis mossambicus),Ongoing,Unknown,Unknown,Unknown,Oreochromis mossambicus,46104013
8.1,Invasive non-native/alien species/diseases (Poecilia reticulata),Ongoing,Unknown,Unknown,Unknown,Poecilia reticulata,46104013
8.1,Invasive non-native/alien species/diseases (Poecilia sphenops),Ongoing,Unknown,Unknown,Unknown,Poecilia sphenops,46104013
8.1.2,Named species (Clarias gariepinus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Clarias gariepinus,46104013
8.1.2,Named species (Ctenopharyngodon idella),Ongoing,Unknown,Unknown,Unknown,Ctenopharyngodon idella,46104013
8.1.2,Named species (Cyprinus carpio),Ongoing,Unknown,Unknown,Unknown,Cyprinus carpio,46104013
8.1.2,Named species (Hypophthalmichthys molitrix),Ongoing,Unknown,Unknown,Unknown,Hypophthalmichthys molitrix,46104013
8.1.2,Named species (Hypophthalmichthys nobilis),Ongoing,Unknown,Unknown,Unknown,Hypophthalmichthys nobilis,46104013
8.1.2,Named species (Micropterus salmoides),Ongoing,Majority (50-90%),Unknown,Unknown,Micropterus salmoides,46104013
8.1.2,Named species (Oreochromis aureus),Ongoing,Unknown,Unknown,Unknown,Oreochromis aureus,46104013
8.1.2,Named species (Oreochromis mossambicus),Ongoing,Unknown,Unknown,Unknown,Oreochromis mossambicus,46104013
8.1.2,Named species (Poecilia reticulata),Ongoing,Unknown,Unknown,Unknown,Poecilia reticulata,46104013
8.1.2,Named species (Poecilia sphenops),Ongoing,Unknown,Unknown,Unknown,Poecilia sphenops,46104013
9.1,Domestic & urban waste water,Ongoing,Unknown,Unknown,Unknown,,46104013
9.1.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,46104013
9.2,Industrial & military effluents,Ongoing,Unknown,Unknown,Unknown,,46104013
9.2.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,46104013
9.3,Agricultural & forestry effluents,Ongoing,Unknown,Unknown,Unknown,,46104013
9.3.4,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,46104013
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,44580253
2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,,44580253
1.1,Housing & urban areas,Ongoing,Whole (>90%),Unknown,Unknown,,96102258
2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Unknown,Unknown,,96102258
2.1.4,Scale Unknown/Unrecorded,Ongoing,Whole (>90%),Unknown,Unknown,,96102258
1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,,67610740
2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Unknown,Unknown,,67610740
2.1.3,Agro-industry farming,Ongoing,Whole (>90%),Unknown,Unknown,,67610740
2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,139119297
2.1.4,Scale Unknown/Unrecorded,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,139119297
5.3,Logging & wood harvesting,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,139119297
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,139119297
9.1,Domestic & urban waste water,Ongoing,Unknown,"Slow, Significant Declines",Unknown,,139119297
9.1.3,Type Unknown/Unrecorded,Ongoing,Unknown,"Slow, Significant Declines",Unknown,,139119297
9.3,Agricultural & forestry effluents,Ongoing,Unknown,"Slow, Significant Declines",Unknown,,139119297
9.3.1,Nutrient loads,Ongoing,Unknown,"Slow, Significant Declines",Unknown,,139119297
7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,,184655
7.2.8,Abstraction of ground water (unknown use),Ongoing,,,Low Impact: 3,,184655
9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,,184655
9.1.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,,184655
7.2,Dams & water management/use,Ongoing,Whole (>90%),Unknown,Unknown,,197803
7.2.5,Abstraction of ground water (domestic use),Ongoing,Whole (>90%),Unknown,Unknown,,197803
7.2.6,Abstraction of ground water (commercial use),Ongoing,Whole (>90%),Unknown,Unknown,,197803
7.2.7,Abstraction of ground water (agricultural use),Ongoing,Whole (>90%),Unknown,Unknown,,197803
9.1,Domestic & urban waste water,Ongoing,Whole (>90%),Unknown,Unknown,,197803
9.1.1,Sewage,Ongoing,Whole (>90%),Unknown,Unknown,,197803
9.1.2,Run-off,Ongoing,Whole (>90%),Unknown,Unknown,,197803
9.3,Agricultural & forestry effluents,Ongoing,Whole (>90%),Unknown,Unknown,,197803
9.3.2,"Soil erosion, sedimentation",Ongoing,Whole (>90%),Unknown,Unknown,,197803
5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,61057
5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,61057
5.4,Fishing & harvesting aquatic resources,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,61068
5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,61068
5.4,Fishing & harvesting aquatic resources,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,61067
5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,61067
7.1,Fire & fire suppression,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,,80337495
7.1.1,Increase in fire frequency/intensity,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,,80337495
7.1,Fire & fire suppression,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,,80340731
7.1.1,Increase in fire frequency/intensity,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,,80340731
1.1,Housing & urban areas,Unknown,Unknown,Unknown,Unknown,,20644114
11.1,Habitat shifting & alteration,Ongoing,Whole (>90%),Unknown,Unknown,,20644114
11.2,Droughts,Ongoing,Whole (>90%),Unknown,Unknown,,20644114
11.3,Temperature extremes,Ongoing,Whole (>90%),Unknown,Unknown,,20644114
11.4,Storms & flooding,Ongoing,Whole (>90%),Unknown,Unknown,,20644114
2.1,Annual & perennial non-timber crops,Unknown,Unknown,Unknown,Unknown,,20644114
2.1.2,Small-holder farming,Unknown,Unknown,Unknown,Unknown,,20644114
2.2,Wood & pulp plantations,Unknown,Unknown,Unknown,Unknown,,20644114
2.2.1,Small-holder plantations,Unknown,Unknown,Unknown,Unknown,,20644114
5.3,Logging & wood harvesting,Unknown,Unknown,Unknown,Unknown,,20644114
5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Unknown,Unknown,Unknown,Unknown,,20644114
8.1,Invasive non-native/alien species/diseases (Lantana camara),Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,Lantana camara,20644114
8.1.2,Named species (Lantana camara),Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,Lantana camara,20644114
1.1,Housing & urban areas,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,,2425
5.2,Gathering terrestrial plants,Ongoing,Majority (50-90%),Unknown,Unknown,,2425
5.2.2,Unintentional effects (species is not the target),Ongoing,Majority (50-90%),Unknown,Unknown,,2425
8.1,Invasive non-native/alien species/diseases,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,2425
8.1.1,Unspecified species,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,,2425
9.1,Domestic & urban waste water,Ongoing,Majority (50-90%),Unknown,Unknown,,2425
9.1.2,Run-off,Ongoing,Majority (50-90%),Unknown,Unknown,,2425
2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),Unknown,Unknown,,173823810
2.1.3,Agro-industry farming,Ongoing,Whole (>90%),Unknown,Unknown,,173823810
7.2,Dams & water management/use,Future,Whole (>90%),Unknown,Unknown,,173823810
7.2.10,Large dams,Future,Whole (>90%),Unknown,Unknown,,173823810
1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,,63099
1.2,Commercial & industrial areas,Ongoing,,,Low Impact: 3,,63099
1.3,Tourism & recreation areas,Ongoing,,,Low Impact: 3,,63099
4.1,Roads & railroads,Ongoing,,,Low Impact: 3,,63099
2.3,Livestock farming & ranching,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,,173823851
2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,,173823851
1.1,Housing & urban areas,Ongoing,Whole (>90%),Unknown,Unknown,,173823877
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,136335
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,136335
7.1,Fire & fire suppression,Ongoing,Unknown,Unknown,Unknown,,136335
7.1.1,Increase in fire frequency/intensity,Ongoing,Unknown,Unknown,Unknown,,136335
2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,,41579
2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,,41579
3.2,Mining & quarrying,Ongoing,Unknown,Unknown,Unknown,,41579
5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,,41579
5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,,41579
5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,,41579
5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,41579
7.1,Fire & fire suppression,Ongoing,Unknown,Unknown,Unknown,,41579
7.1.3,Trend Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,,41579
2.2,Wood & pulp plantations,Future,,,No/Negligible Impact: 1,,2447
2.2.1,Small-holder plantations,Future,,,No/Negligible Impact: 1,,2447
4.1,Roads & railroads,Ongoing,,,Low Impact: 3,,2447
5.1,Hunting & trapping terrestrial animals,"Past, Unlikely to Return",,,Past Impact,,2447
5.1.1,Intentional use (species is the target),"Past, Unlikely to Return",,,Past Impact,,2447
8.1,Invasive non-native/alien species/diseases (Chromolaena odorata),Ongoing,,,Low Impact: 3,Chromolaena odorata,2447
8.1.2,Named species (Chromolaena odorata),Ongoing,,,Low Impact: 3,Chromolaena odorata,2447
1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,,22680384
2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,22680384
2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,22680384
2.1.2,Small-holder farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,,22680384
2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,22680384
2.4,Marine & freshwater aquaculture,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,22680384
2.4.3,Scale Unknown/Unrecorded,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,22680384
5.1,Hunting & trapping terrestrial animals,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,22680384
5.1,Hunting & trapping terrestrial animals,Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,,22680384
5.1.1,Intentional use (species is the target),Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,,22680384
5.1.2,Unintentional effects (species is not the target),Ongoing,Minority (<50%),Negligible declines,Low Impact: 4,,22680384
8.2,Problematic native species/diseases (Aythya nyroca),Ongoing,Minority (<50%),Unknown,Unknown,Aythya nyroca,22680384
8.2.2,Named species (Aythya nyroca),Ongoing,Minority (<50%),Unknown,Unknown,Aythya nyroca,22680384
9.3,Agricultural & forestry effluents,Ongoing,Majority (50-90%),Unknown,Unknown,,22680384
9.3.3,Herbicides and pesticides,Ongoing,Majority (50-90%),Unknown,Unknown,,22680384
11.1,Habitat shifting & alteration,Future,Whole (>90%),"Slow, Significant Declines",Low Impact: 5,,22680380
11.5,Other impacts,Future,Whole (>90%),"Slow, Significant Declines",Low Impact: 5,,22680380
2.1,Annual & perennial non-timber crops,"Past, Likely to Return",Majority (50-90%),"Slow, Significant Declines",Past Impact,,22680380
2.1.4,Scale Unknown/Unrecorded,"Past, Likely to Return",Majority (50-90%),"Slow, Significant Declines",Past Impact,,22680380
5.1,Hunting & trapping terrestrial animals,"Past, Likely to Return",Majority (50-90%),Rapid Declines,Past Impact,,22680380
5.1.1,Intentional use (species is the target),"Past, Likely to Return",Majority (50-90%),Rapid Declines,Past Impact,,22680380
5.4,Fishing & harvesting aquatic resources,"Past, Likely to Return",Majority (50-90%),Rapid Declines,Past Impact,,22680380
5.4.3,Unintentional effects: (subsistence/small scale) [harvest],"Past, Likely to Return",Majority (50-90%),Rapid Declines,Past Impact,,22680380
7.2,Dams & water management/use,"Past, Likely to Return",Majority (50-90%),"Slow, Significant Declines",Past Impact,,22680380
7.2.3,Abstraction of surface water (agricultural use),"Past, Likely to Return",Majority (50-90%),"Slow, Significant Declines",Past Impact,,22680380
8.1,Invasive non-native/alien species/diseases (Eichhornia crassipes),Ongoing,Majority (50-90%),Unknown,Unknown,Eichhornia crassipes,22680380
8.1,Invasive non-native/alien species/diseases (Micropterus salmoides),"Past, Unlikely to Return",Minority (<50%),Unknown,Past Impact,Micropterus salmoides,22680380
8.1,Invasive non-native/alien species/diseases (Unspecified Ophiocephalus),"Past, Unlikely to Return",Minority (<50%),Unknown,Past Impact,Unspecified Ophiocephalus,22680380
8.1,Invasive non-native/alien species/diseases (Unspecified Rattus),Ongoing,Majority (50-90%),Unknown,Unknown,Unspecified Rattus,22680380
8.1,Invasive non-native/alien species/diseases (Unspecified Tilapia),Ongoing,Majority (50-90%),Unknown,Unknown,Unspecified Tilapia,22680380
8.1.2,Named species (Eichhornia crassipes),Ongoing,Majority (50-90%),Unknown,Unknown,Eichhornia crassipes,22680380
8.1.2,Named species (Micropterus salmoides),"Past, Unlikely to Return",Minority (<50%),Unknown,Past Impact,Micropterus salmoides,22680380
8.1.2,Named species (Unspecified Ophiocephalus),"Past, Unlikely to Return",Minority (<50%),Unknown,Past Impact,Unspecified Ophiocephalus,22680380
8.1.2,Named species (Unspecified Rattus),Ongoing,Majority (50-90%),Unknown,Unknown,Unspecified Rattus,22680380
8.1.2,Named species (Unspecified Tilapia),Ongoing,Majority (50-90%),Unknown,Unknown,Unspecified Tilapia,22680380
9.3,Agricultural & forestry effluents,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,22680380
9.3.2,"Soil erosion, sedimentation",Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,22680380
9.3.4,Type Unknown/Unrecorded,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,,22680380
11.1,Habitat shifting & alteration,Ongoing,,,Low Impact: 3,,184017
11.3,Temperature extremes,Ongoing,,,Low Impact: 3,,184017
7.2,Dams & water management/use,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,,48280087
7.2.10,Large dams,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,,48280087
5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,60856
5.4,Fishing & harvesting aquatic resources,Ongoing,Minority (<50%),Unknown,Unknown,,60856
5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Causing/Could cause fluctuations,Medium Impact: 6,,60856
5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Minority (<50%),Unknown,Unknown,,60856
5.4,Fishing & harvesting aquatic resources,Ongoing,Whole (>90%),Rapid Declines,High Impact: 8,,61334
