taxonid_iucn,code,habitat,suitability,season,majorimportance
56436,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,,
56439,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
46086220,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
46086220,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
56447,14.2,Artificial/Terrestrial - Pastureland,Marginal,Resident,
56447,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56450,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,
56453,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,
56453,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56453,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,
56454,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56457,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
125181144,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56476,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56476,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56491,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
136189,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56494,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56494,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Marginal,Resident,
56495,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56495,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
99394379,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56519,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
136061,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
136061,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56523,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56523,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
56529,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56529,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
56530,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
56530,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56530,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
56532,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56532,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56532,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56532,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Marginal,Resident,
56538,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,
56538,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,,
56542,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56542,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56542,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,No
135729,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
135729,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
135729,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56552,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
56552,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56554,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56557,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56557,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,
56557,4.1,Grassland - Tundra,Suitable,,
56565,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
120045943,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56591,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
57014,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
57014,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,
57014,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,,
87736033,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
87736033,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56613,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56613,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,
56613,4.1,Grassland - Tundra,Suitable,,
56619,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56619,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,,
56628,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56628,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
56650,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56652,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56657,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
56657,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,
56662,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56662,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
56666,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56666,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
56685,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56685,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
56701,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56716,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56723,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56729,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56729,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
56734,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56763,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
56763,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
56763,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
56769,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56771,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,
56771,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,,
74106939,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56783,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56802,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56804,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56804,4.1,Grassland - Tundra,Suitable,,
56804,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,,
56814,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,
56814,4.7,Grassland - Subtropical/Tropical High Altitude,Marginal,,
135751,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
99394074,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56826,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
136132,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56829,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56829,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
87736326,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
87736326,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56832,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,,
56832,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56845,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,
56850,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
56850,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56850,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56852,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56861,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56878,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56878,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
56884,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,
56884,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56885,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56885,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
107283970,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,
107283970,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56890,1.9,Forest - Subtropical/Tropical Moist Montane,Marginal,,
56890,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,
56890,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,,
56892,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56893,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56904,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,
56905,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56905,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56911,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56927,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56939,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56939,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56939,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56939,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
56949,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56957,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56957,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,
56960,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56961,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
56961,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56965,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56965,4.1,Grassland - Tundra,Suitable,,
56966,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56966,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
56971,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56986,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
56987,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56998,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
57005,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
57016,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
57016,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,
57016,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,,
57028,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
57042,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,
57042,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,,
57046,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
57047,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
136031,14.2,Artificial/Terrestrial - Pastureland,Unknown,Resident,
136031,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
135823,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No
135823,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
39390,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,Resident,Yes
39390,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,Resident,Yes
39390,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Marginal,,
39390,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
39390,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes
39390,9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes
39390,9.8,Marine Neritic - Coral Reef,,,
39390,9.8.5,Inter-Reef Soft Substrate,Suitable,Resident,Yes
39390,9.9,Marine Neritic - Seagrass (Submerged),Suitable,Resident,Yes
176035869,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
176035869,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
138359,1.9,Forest - Subtropical/Tropical Moist Montane,Unknown,Resident,
157579726,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
157579726,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,
18183,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
18183,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes
135988,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes
136142,1.6,Forest - Subtropical/Tropical Moist Lowland,Marginal,,
136142,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
57980,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
57981,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
57982,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes
57983,1.9,Forest - Subtropical/Tropical Moist Montane,Marginal,,
57983,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,,Yes
18188,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes
18191,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,,
18191,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,Yes
153827,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,Yes
153827,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,Yes
18194,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,,
18195,1.4,Forest - Temperate,Suitable,,
18195,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,
153870,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
153870,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,
153777,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
18197,1.5,Forest - Subtropical/Tropical Dry,Suitable,,
18197,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,,Yes
18197,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,Yes
18198,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes
18222,1.5,Forest - Subtropical/Tropical Dry,Suitable,,
18222,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,
18200,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes
18201,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes
18201,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,
153958,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
153958,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,
18203,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes
153887,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
18204,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes
18211,5.18,Wetlands (inland) - Karst and Other Subterranean Hydrological Systems (inland),Suitable,,Yes
153947,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes
154019,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
18230,14.2,Artificial/Terrestrial - Pastureland,Marginal,Resident,
18230,4.4,Grassland - Temperate,Suitable,Resident,Yes
18230,8.2,Desert - Temperate,Suitable,Resident,No
22698155,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes
22698155,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes
22698155,1.4,Forest - Temperate,Suitable,Breeding Season,Yes
22698155,9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes
22698155,9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes
137792643,2.1,Savanna - Dry,Suitable,Resident,
163920,1.9,Forest - Subtropical/Tropical Moist Montane,Unknown,,
159635769,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
48283564,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
199543,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,Yes
163682,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
163682,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
163682,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
139564263,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
139564263,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
139564263,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
135437246,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
135437246,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
122885292,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
122885292,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
18333,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
22731986,12.1,Marine Intertidal - Rocky Shoreline,Suitable,Resident,No
22731986,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,Resident,No
22731986,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,Resident,No
22731986,12.6,Marine Intertidal - Tidepools,Suitable,Resident,No
22731986,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,Resident,No
22731986,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,Resident,Yes
22731986,14.5,Artificial/Terrestrial - Urban Areas,Suitable,Resident,No
22731986,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22731986,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No
22731986,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
18337,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
18337,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
59762,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
59762,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
60262,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
60262,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
63219,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
143801549,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,
143801832,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,
143801912,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
143801679,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
18359,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
18365,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
62289271,12.1,Marine Intertidal - Rocky Shoreline,Suitable,Resident,No
62289271,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,Resident,No
62289271,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,Resident,No
62289271,12.6,Marine Intertidal - Tidepools,Suitable,Resident,No
62289271,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes
100946928,2.2,Savanna - Moist,Suitable,Resident,Yes
44930348,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
192140,1.6,Forest - Subtropical/Tropical Moist Lowland,Marginal,,
192140,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes
178708,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
193453,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
196432,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
60260,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
60260,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
139569559,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
139569559,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
173721207,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
173721207,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,
173721207,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,
173721207,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
171878,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
157777615,11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes
157778795,11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes
158153228,11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes
157783956,11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes
121936835,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,
121936835,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,
61561,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,,
61561,4.4,Grassland - Temperate,Suitable,,
22685150,2.1,Savanna - Dry,Suitable,Resident,Yes
59766,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
163703,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
163703,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
83130716,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
63139,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
63139,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
59769,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
59769,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
20593553,5.9,Wetlands (inland) - Freshwater Springs and Oases,,Resident,
156163,5.12,Wetlands (inland) - Geothermal Wetlands,Suitable,,Yes
156163,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,No
164855,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
164855,5.16,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools",Suitable,Resident,Yes
164855,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
22695789,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
22695789,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
163444081,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
163443511,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
97162328,1.4,Forest - Temperate,Suitable,Resident,Yes
97162328,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,Yes
97162328,16,Introduced vegetation,Suitable,Resident,Yes
109480937,1.4,Forest - Temperate,Suitable,Resident,
109480937,3.4,Shrubland - Temperate,Suitable,Resident,
109480937,4.4,Grassland - Temperate,Suitable,Resident,
109480937,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
18458,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Marginal,,
18458,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
18458,9.10,Marine Neritic - Estuaries,Suitable,,
172389,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
196262,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
178646,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
178646,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
107654052,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
107654052,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,
107660562,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
2560,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,,
2560,15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,,
2560,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
107649522,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
18475,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
