taxonid_iucn,code,habitat,suitability,season,majorimportance
180275,9.4,Marine Neritic - Subtidal Sandy,Suitable,,
180275,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,,
180275,9.8,Marine Neritic - Coral Reef,Suitable,,
180275,9.8.2,Back Slope,Suitable,,
180275,9.8.4,Lagoon,Suitable,,
180275,9.9,Marine Neritic - Seagrass (Submerged),Suitable,,
180326,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,,
180326,9.4,Marine Neritic - Subtidal Sandy,Suitable,,
180326,9.8,Marine Neritic - Coral Reef,Suitable,,
180326,9.8.3,Foreslope (Outer Reef Slope),Suitable,,
180326,9.9,Marine Neritic - Seagrass (Submerged),Suitable,,
180257,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,,
180257,9.10,Marine Neritic - Estuaries,Suitable,,
180257,9.4,Marine Neritic - Subtidal Sandy,Suitable,,
180257,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,,
180257,9.6,Marine Neritic - Subtidal Muddy,Suitable,,
180257,9.8,Marine Neritic - Coral Reef,Suitable,,
180257,9.8.1,Outer Reef Channel,Suitable,,
180257,9.8.2,Back Slope,Suitable,,
180257,9.8.4,Lagoon,Suitable,,
180257,9.9,Marine Neritic - Seagrass (Submerged),Suitable,,
180440,9.8,Marine Neritic - Coral Reef,Suitable,,
180440,9.8.2,Back Slope,Suitable,,
180440,9.8.3,Foreslope (Outer Reef Slope),Suitable,,
180440,9.9,Marine Neritic - Seagrass (Submerged),Suitable,,
172338,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
172353,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
65894104,4.4,Grassland - Temperate,Suitable,Resident,No
65894104,8.2,Desert - Temperate,Suitable,Resident,Yes
65585585,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
56234251,4.4,Grassland - Temperate,Suitable,Resident,
56234251,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
39876,14.3,Artificial/Terrestrial - Plantations,Marginal,,
39876,14.4,Artificial/Terrestrial - Rural Gardens,Marginal,,
39876,1.5,Forest - Subtropical/Tropical Dry,Suitable,,No
39876,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
39876,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes
167541945,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
167541945,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes
118355648,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
118355648,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
188000682,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
188000682,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
188000682,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
57822,16,Introduced vegetation,Suitable,,
57822,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
57822,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
57823,1.6,Forest - Subtropical/Tropical Moist Lowland,Unknown,,
57823,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
172358,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
172311,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
184509,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,
184489,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,
103898063,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
10264,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
22709303,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,No
22709303,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22709303,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
22709303,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,No
10267,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
78926514,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
78926514,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55010,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55010,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55012,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55012,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55016,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55016,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes
46263363,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
46263363,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
46263363,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes
10277,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
116989865,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
10278,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes
116990322,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
103898107,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
133108,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,,
133108,9.8,Marine Neritic - Coral Reef,,,
133108,9.8.2,Back Slope,Suitable,,
133108,9.8.3,Foreslope (Outer Reef Slope),Suitable,,
22698562,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes
22698562,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes
22698562,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Breeding Season,Yes
22698562,9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes
22698562,9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes
132450926,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Breeding Season,Yes
132450926,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Non-Breeding Season,Yes
132450926,12.1,Marine Intertidal - Rocky Shoreline,Suitable,Breeding Season,Yes
132450926,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,Breeding Season,Yes
132450926,9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes
132450926,9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes
184707,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
184586,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
184671,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
15179167,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
97167384,1.4,Forest - Temperate,Suitable,Resident,Yes
97167384,15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,Resident,Yes
97167384,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
97167384,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes
97167384,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
60280,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
60280,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
60280,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
60280,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
58672,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
58672,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
80582646,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
80582646,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
22715457,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
22715457,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
39889,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
39889,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
39889,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
39889,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
10543,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
10543,1.8,Forest - Subtropical/Tropical Swamp,Suitable,,Yes
10543,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes
39879,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,
39879,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
39879,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
39879,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No
39890,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
39890,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
39890,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
10547,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
10548,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
10548,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
10548,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
39882,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
39882,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
39882,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
39881,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
39884,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
39884,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
39884,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
39884,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
10550,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
10550,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No
39888,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
39888,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
10552,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
10552,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
10552,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
103867212,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
10591,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,,
10591,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
45054,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
22687749,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22687749,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
10606,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
55436,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55436,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55455,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
55455,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55455,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
78965851,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
78965851,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
78965851,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes
150088903,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
150088903,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55601,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55601,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55617,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55617,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55643,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55643,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55663,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55663,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
158615,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
158615,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
158615,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
158615,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
55169,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
55169,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55169,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,Yes
55169,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,Resident,Yes
55065,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
55065,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
55065,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
152260202,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
152260202,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55132,14.1,Artificial/Terrestrial - Arable Land,Suitable,Resident,No
55132,14.2,Artificial/Terrestrial - Pastureland,Suitable,Resident,Yes
55132,15.6,Artificial/Aquatic - Wastewater Treatment Areas,Suitable,Resident,No
55132,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Resident,No
55132,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
55140,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
55140,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55140,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55154,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
55154,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55154,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes
55159,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
55159,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
55159,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,,
55159,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
22680121,1.4,Forest - Temperate,Suitable,Resident,Yes
22680121,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
10613,1.4,Forest - Temperate,Suitable,Resident,Yes
10613,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
10613,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
149661131,1.4,Forest - Temperate,Suitable,Resident,Yes
149661131,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Resident,
149661131,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
149661131,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
149661351,1.4,Forest - Temperate,Suitable,Resident,Yes
149661351,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Suitable,Resident,
149661351,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Resident,
149661351,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
149661351,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
149661351,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
59089,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59089,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
59089,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
59090,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
59090,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
59090,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
149661429,1.4,Forest - Temperate,Suitable,Resident,Yes
149661429,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Resident,
149661429,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
149661429,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
149661429,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
79075214,1.4,Forest - Temperate,Suitable,Resident,Yes
79075214,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
79075214,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
59102,1.4,Forest - Temperate,Suitable,Resident,Yes
59102,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
10615,1.4,Forest - Temperate,Suitable,Resident,Yes
10615,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,
10615,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
10615,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
10615,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
149667541,1.4,Forest - Temperate,Suitable,Resident,Yes
149667541,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Resident,Yes
149667541,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
149667541,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
61895,1.4,Forest - Temperate,Suitable,Resident,Yes
61895,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
149669099,1.4,Forest - Temperate,Suitable,Resident,Yes
149669099,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
10616,1.4,Forest - Temperate,Suitable,Resident,Yes
10616,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,Yes
10616,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
79075043,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
79075043,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
149667851,1.4,Forest - Temperate,Suitable,Resident,Yes
149667851,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Resident,
149667851,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
149667851,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
79075070,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
79075070,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
79075070,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
59093,1.4,Forest - Temperate,Suitable,Resident,Yes
59093,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
59093,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
10618,1.4,Forest - Temperate,Suitable,Resident,Yes
10618,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),Suitable,Resident,
10618,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
10618,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
10618,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,Resident,Yes
177957663,1.4,Forest - Temperate,Suitable,Resident,Yes
177957663,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
119241824,1.4,Forest - Temperate,Suitable,Resident,Yes
119241824,15.7,Artificial/Aquatic - Irrigated Land (includes irrigation channels),Suitable,Breeding Season,Yes
119241824,15.8,Artificial/Aquatic - Seasonally Flooded Agricultural Land,Suitable,Breeding Season,Yes
119241824,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,Yes
119241824,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,Yes
136179,1.4,Forest - Temperate,Suitable,Resident,Yes
136179,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
45925,9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes
45925,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
45925,9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes
45925,9.9,Marine Neritic - Seagrass (Submerged),Suitable,Resident,Yes
56110,2.2,Savanna - Moist,Suitable,Resident,
56110,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,
56110,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,
56110,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,
56110,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,
56110,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,
56110,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,
56128,14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,
56128,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56128,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
56128,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
61797,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,
61797,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,
61797,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,Resident,
61797,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Unknown,Resident,
61797,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Unknown,Resident,
56148,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56148,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
56156,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,
56156,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Unknown,Resident,
56157,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
56157,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,
56157,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,
56157,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,
56169,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
56169,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
56169,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
56170,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
56170,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
10644,3.4,Shrubland - Temperate,Suitable,Resident,
10644,4.4,Grassland - Temperate,Suitable,Resident,
10644,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,
10644,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,
10644,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,
56187,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
56187,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
56187,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,Yes
56187,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
56187,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
56200,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,
56200,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
56200,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
56200,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
56289,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
56289,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
69192581,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
